scenario,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,competitive_extension,mean_target_overlap,sample_idx,agent_idx,model_name,regret,exact_best_index,model_best_index
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,18,0,residual_mlp,0.021841222577349384,9,4
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,18,1,ground_truth,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,18,1,quantum_encoded,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,18,1,residual_mlp,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,19,0,ground_truth,0.0,6,6
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,19,0,quantum_encoded,0.0,6,6
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,19,0,residual_mlp,0.0,6,6
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,19,1,ground_truth,0.0,8,8
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,19,1,quantum_encoded,0.0,8,8
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,19,1,residual_mlp,0.0,8,8
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,20,0,ground_truth,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,20,0,quantum_encoded,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,20,0,residual_mlp,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,20,1,ground_truth,0.0,11,11
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,20,1,quantum_encoded,0.0,11,11
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,20,1,residual_mlp,0.0,11,11
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,21,0,ground_truth,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,21,0,quantum_encoded,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,21,0,residual_mlp,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,21,1,ground_truth,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,21,1,quantum_encoded,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,21,1,residual_mlp,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,22,0,ground_truth,0.0,6,6
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,22,0,quantum_encoded,0.0,6,6
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,22,0,residual_mlp,0.0,6,6
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,22,1,ground_truth,0.0,2,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,22,1,quantum_encoded,0.0,2,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,22,1,residual_mlp,0.0,2,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,23,0,ground_truth,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,23,0,quantum_encoded,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,23,0,residual_mlp,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,23,1,ground_truth,0.0,6,6
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,23,1,quantum_encoded,0.0,6,6
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,23,1,residual_mlp,0.04821616862091818,6,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,24,0,ground_truth,0.0,2,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,24,0,quantum_encoded,0.0,2,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,24,0,residual_mlp,0.0,2,2
