scenario,activation_name,activation_family,activation_slug,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,competitive_extension,mean_target_overlap,activation_label,sample_idx,entropy,support_size
medium_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p2,19,1.1385058415235,4.0
medium_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p2,20,1.1861349534569054,4.0
medium_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p2,21,0.8200062431907875,4.0
medium_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p2,22,1.2178560658412605,4.0
medium_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p2,23,0.7087316026630286,4.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,0,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,1,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,2,1.0430216605684006,3.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,3,0.6504348148980644,3.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,4,0.2771385102634504,2.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,5,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,6,0.8061089320415807,3.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,7,0.20547198059179245,2.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,8,0.7885062266330707,3.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,9,0.7503952305881525,3.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,10,0.011521478415651645,2.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,11,0.6117760246908932,2.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,12,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,13,0.6075870874713715,2.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,14,0.6936651804008095,3.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,15,0.6863818173062328,2.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,16,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,17,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,18,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,19,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,20,0.7541946227973743,3.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,21,0.6783844715827378,3.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,22,0.688726792404474,2.0
medium_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p5,23,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,0,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,1,0.44961907996794126,2.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,2,0.39919702100082644,3.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,3,0.8885661290477936,3.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,4,0.30017824692060024,3.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,5,1.0297362222831186,3.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,6,0.766347520601802,3.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,7,0.9338518517684836,3.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,8,0.7796980116736639,3.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,9,0.6614563104177907,2.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,10,0.08313465690595728,2.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,11,0.7525336461575443,3.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,12,0.6407416404774455,2.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,13,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,14,0.46718760026502143,3.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,15,0.6110214282711707,2.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,16,0.6662705691804798,3.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,17,1.098095382509438,4.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,18,0.4215174516583726,2.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,19,0.4135285523094451,3.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,20,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,21,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,22,8.289306334778563e-11,1.0
medium_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,2,4.0,medium,0.5,False,0.25959803911315,entmax_alpha_1p8,23,0.3319141610393257,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,0,0.9223047563627766,3.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,1,8.289306334778563e-11,1.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,2,0.8042627367003361,4.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,3,8.289306334778563e-11,1.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,4,0.8269479353873191,3.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,5,0.080556522316246,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,6,1.070155864271699,3.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,7,0.42447052839487753,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,8,0.6154034060766426,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,9,0.2544865694315855,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,10,0.9749182713070073,3.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,11,0.677317534133825,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,12,0.6918663658319775,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,13,0.78441989387658,3.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,14,0.6804145700789456,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,15,0.652152385023983,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,16,0.5735192034150849,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,17,8.289306334778563e-11,1.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,18,8.289306334778563e-11,1.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,19,0.6931071977207446,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,20,0.6318288121096166,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,21,8.289306334778563e-11,1.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,22,0.6911449755057959,2.0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,23,0.8860133122367256,3.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,0,1.0916167301874606,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,1,0.79217114884218,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,2,0.6984795353068367,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,3,0.8954951730793332,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,4,1.281209680728089,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,5,1.2802962287174244,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,6,0.0017713847741389894,3.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,7,1.093839400910761,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,8,1.0954123516564451,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,9,1.7726762557544374e-06,2.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,10,1.3103144485629845,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,11,1.162138147295638,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,12,0.6918229730309957,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,13,1.2813014522552026,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,14,1.0407232537700284,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,15,0.6472981718149922,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,16,1.0652021622071812,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,17,1.3427054795207058,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,18,3.283314039026142e-05,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,19,0.06160148695411874,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,20,2.9638206174051287e-06,2.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,21,0.7187172305796081,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,22,1.0829115859096246,4.0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,23,1.7320974517725736e-05,2.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,0,1.0730483915930185,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,1,1.258423495360811,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,2,1.2795480570900755,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,3,1.236111627289645,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,4,1.2157025126308105,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,5,1.1758463152321608,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,6,1.2353126898789752,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,7,1.16386055541033,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,8,0.988694177626238,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,9,0.9927931443216327,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,10,1.357583682088584,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,11,0.9901194834499927,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,12,1.3096197767712991,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,13,1.2928573726460653,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,14,1.0950726902313181,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,15,1.1775249941393127,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,16,1.3060611878039055,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,17,1.2814145374871253,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,18,0.9086633682759089,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,19,1.1942954586636536,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,20,1.147261915419858,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,21,0.7438963937722018,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,22,0.7326617862684568,4.0
deep_high_conflict,softmax(beta=1.00),softmax,softmax_b1p00,2,4,3,4.0,high,0.15,False,0.2722932538205738,softmax_beta_1p0,23,1.2761607197368643,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,0,0.39008739731517866,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,1,0.920500077132318,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,2,0.9141073528351262,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,3,1.0274937383799856,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,4,1.17127632861225,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,5,1.017358761771796,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,6,1.1373252481817115,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,7,1.2254552594880614,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,8,0.9931688670361024,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,9,0.8168566221528759,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,10,1.1450434806771828,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,11,1.0271230044918134,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,12,0.9260745089028606,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,13,0.3183821028651002,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,14,1.0165252361633736,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,15,1.1114360155685887,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,16,1.235853723018857,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,17,1.0461923588535895,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,18,0.20936198853923563,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,19,1.0950571568502554,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,20,0.7914669740661302,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,21,0.11665190034733838,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,22,0.8853970420738049,4.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,23,1.2717419358045285,4.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,0,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,1,0.6846092756655424,2.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,2,0.6150166288505908,2.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,3,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,4,0.9993428768995567,3.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,5,0.010006481678268907,2.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,6,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,7,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,8,0.7974973954240648,3.0
