scenario,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,shared_target,competitive_extension,mean_target_overlap,sample_idx,baseline,mean_abs_utility_error,mean_rel_utility_error,mean_abs_fidelity_error,kl_divergence,l2_distribution_error,br_match_rate,spearman_rank_correlation
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,7,mean_field,0.11298456142340652,0.7923145304106272,0.11298456142340652,0.14437412494399854,0.15349414566524944,1.0,0.7517482517482519
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,7,sampling,0.013979449055407621,0.10107313664022569,0.013979449055407621,0.002039003651417782,0.025654416164157444,1.0,0.9720279720279721
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,8,no_mixing,0.22850591713954196,1.4517372931337444,0.22850591713954194,0.251409505819849,0.23644959113643607,0.0,0.16433566433566435
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,8,aggregate,0.17439954810120978,0.7830304026925182,0.17439954810120978,1.1793922248075352,0.5290392752708798,1.0,0.2272727272727273
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,8,mean_field,0.08949030028564026,0.6470998877454546,0.08949030028564027,0.08923294292537393,0.1302296598550183,0.5,0.7622377622377623
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,8,sampling,0.028214088911529128,0.20401457237286252,0.028214088911529118,0.0049786959485869815,0.033423186865406594,1.0,0.986013986013986
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,9,no_mixing,0.27638149600183826,16.82188729154458,0.27638149600183826,0.3105345519679055,0.2908573237192091,0.5,0.28321678321678323
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,9,aggregate,0.20495274872753017,5.4092422589480496,0.20495274872753017,1.258596485473566,0.527059198929759,0.0,0.4755244755244755
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,9,mean_field,0.04733575556686269,5.1739126674204625,0.047335755566862696,0.20397320080428633,0.15582817437915866,0.0,0.7132867132867133
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,9,sampling,0.009386124936708012,0.8449356863854125,0.00938612493670802,0.00291054522685843,0.031797683380217864,0.5,0.9615384615384617
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,10,no_mixing,0.15553589266754603,0.7780409387955588,0.15553589266754603,0.30803695880576976,0.2633697528491582,0.5,0.3881118881118882
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,10,aggregate,0.2307440687930969,1.2627396384034837,0.2307440687930969,1.0777272903623885,0.4806655073364689,1.0,0.5244755244755246
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,10,mean_field,0.04572753292564412,0.37097802930182,0.04572753292564412,0.09419941809032185,0.167157975726556,1.0,0.653846153846154
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,10,sampling,0.002334261510365754,0.015783868527494263,0.002334261510365747,0.0038035686491468233,0.029631500818696414,1.0,0.9895104895104896
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,11,no_mixing,0.27326506607755996,2.588837094037563,0.27326506607755996,0.6283415939246069,0.4104470459378903,1.0,0.7867132867132869
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,11,aggregate,0.21941482601618956,2.2095405084934776,0.21941482601618956,1.580866111646555,0.5946445802065999,1.0,0.6713286713286715
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,11,mean_field,0.004135496631334057,0.06613055503914524,0.004135496631334061,0.05745675395953253,0.06966532253965309,1.0,0.8846153846153848
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,11,sampling,0.006621252172245795,0.11499907676069668,0.006621252172245804,0.0028108790062837796,0.04035771520745611,1.0,0.9860139860139862
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,12,no_mixing,0.03498709805201379,0.12376780834389686,0.034987098052013804,0.372187450363268,0.300607154647265,0.0,0.3776223776223777
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,12,aggregate,0.2999755899848503,1.6383813978369755,0.2999755899848503,0.629578219123361,0.3730284428183229,0.5,0.6608391608391608
N2_n8_L3_high_B6,2,8,3,6.0,high,0.15,False,False,0.5256901032697925,12,mean_field,0.06506560921989281,0.415242869655605,0.06506560921989281,0.254448125335175,0.2196181847373149,0.5,0.8986013986013988
